;id_res;id_vig;t;vig_rating_live;vig_rating_work;vig_rating_social_ben;vig_gender;vig_origin;vig_reason;vig_qualific;vig_language;vig_religion;res_gender;res_educ_cat1;res_religious_denom;res_migr_friends;res_eastgerman;res_age;res_empl;weight
5369;99V688;11.0;second;5.0;6.0;6.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Male;High;None;None;Yes;32.0;Unemployed;11.210.802
5370;99V688;12.0;first;6.0;6.0;6.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Male;High;None;None;Yes;31.0;Unemployed;11.210.802
5371;99V688;12.0;second;5.0;6.0;6.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Male;High;None;None;Yes;32.0;Unemployed;11.210.802
5372;99V688;13.0;first;2.0;2.0;2.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;High;None;None;Yes;31.0;Unemployed;11.210.802
5373;99V688;13.0;second;5.0;6.0;6.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;High;None;None;Yes;32.0;Unemployed;11.210.802
5374;99V688;14.0;first;2.0;2.0;2.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;High;None;None;Yes;31.0;Unemployed;11.210.802
5375;99V688;14.0;second;5.0;6.0;6.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;High;None;None;Yes;32.0;Unemployed;11.210.802
5376;9DN6EO;1.0;first;4.0;4.0;4.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Male;High;Christian;None;No;61.0;Full-time employed;11.440.729
5377;9DN6EO;1.0;second;3.0;3.0;3.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Male;High;Christian;None;No;62.0;Full-time employed;11.440.729
5378;9DN6EO;2.0;first;6.0;6.0;6.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Male;High;Christian;None;No;61.0;Full-time employed;11.440.729
5379;9DN6EO;2.0;second;6.0;6.0;6.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Male;High;Christian;None;No;62.0;Full-time employed;11.440.729
5380;9DN6EO;3.0;first;4.0;4.0;4.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Male;High;Christian;None;No;61.0;Full-time employed;11.440.729
5381;9DN6EO;3.0;second;6.0;6.0;6.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Male;High;Christian;None;No;62.0;Full-time employed;11.440.729
5382;9DN6EO;4.0;first;4.0;4.0;4.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Male;High;Christian;None;No;61.0;Full-time employed;11.440.729
5383;9DN6EO;4.0;second;3.0;3.0;3.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Male;High;Christian;None;No;62.0;Full-time employed;11.440.729
5384;9DN6EO;5.0;first;4.0;4.0;4.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Male;High;Christian;None;No;61.0;Full-time employed;11.440.729
5385;9DN6EO;5.0;second;6.0;6.0;6.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Male;High;Christian;None;No;62.0;Full-time employed;11.440.729
5386;9DN6EO;6.0;first;6.0;6.0;6.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Male;High;Christian;None;No;61.0;Full-time employed;11.440.729
5387;9DN6EO;6.0;second;6.0;6.0;6.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Male;High;Christian;None;No;62.0;Full-time employed;11.440.729
5388;9DN6EO;7.0;first;4.0;4.0;4.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Male;High;Christian;None;No;61.0;Full-time employed;11.440.729
5389;9DN6EO;7.0;second;4.0;4.0;4.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Male;High;Christian;None;No;62.0;Full-time employed;11.440.729
5390;9DN6EO;8.0;first;6.0;6.0;6.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Male;High;Christian;None;No;61.0;Full-time employed;11.440.729
5391;9DN6EO;8.0;second;6.0;6.0;6.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Male;High;Christian;None;No;62.0;Full-time employed;11.440.729
5392;9DN6EO;9.0;first;6.0;6.0;6.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Male;High;Christian;None;No;61.0;Full-time employed;11.440.729
5393;9DN6EO;9.0;second;6.0;6.0;6.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Male;High;Christian;None;No;62.0;Full-time employed;11.440.729
5394;9DN6EO;10.0;first;4.0;4.0;4.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Male;High;Christian;None;No;61.0;Full-time employed;11.440.729
5395;9DN6EO;10.0;second;3.0;3.0;3.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Male;High;Christian;None;No;62.0;Full-time employed;11.440.729
5396;9DN6EO;11.0;first;4.0;4.0;4.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Male;High;Christian;None;No;61.0;Full-time employed;11.440.729
5397;9DN6EO;11.0;second;6.0;6.0;6.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Male;High;Christian;None;No;62.0;Full-time employed;11.440.729
5398;9DN6EO;12.0;first;4.0;4.0;4.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Male;High;Christian;None;No;61.0;Full-time employed;11.440.729
5399;9DN6EO;12.0;second;6.0;6.0;6.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Male;High;Christian;None;No;62.0;Full-time employed;11.440.729
5400;9DN6EO;13.0;first;4.0;4.0;4.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;High;Christian;None;No;61.0;Full-time employed;11.440.729
5401;9DN6EO;13.0;second;6.0;6.0;6.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;High;Christian;None;No;62.0;Full-time employed;11.440.729
5402;9DN6EO;14.0;first;4.0;4.0;4.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;High;Christian;None;No;61.0;Full-time employed;11.440.729
5403;9DN6EO;14.0;second;3.0;3.0;3.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;High;Christian;None;No;62.0;Full-time employed;11.440.729
5404;9H0E59;1.0;first;3.0;3.0;3.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Male;Medium;None;Some;No;50.0;Full-time employed;12.774.338
5405;9H0E59;1.0;second;1.0;1.0;1.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Male;Medium;None;Some;No;51.0;Full-time employed;12.774.338
5406;9H0E59;2.0;first;7.0;7.0;7.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Male;Medium;None;Some;No;50.0;Full-time employed;12.774.338
5407;9H0E59;2.0;second;7.0;7.0;7.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Male;Medium;None;Some;No;51.0;Full-time employed;12.774.338
5408;9H0E59;3.0;first;1.0;1.0;1.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Male;Medium;None;Some;No;50.0;Full-time employed;12.774.338
5409;9H0E59;3.0;second;7.0;7.0;7.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Male;Medium;None;Some;No;51.0;Full-time employed;12.774.338
5410;9H0E59;4.0;first;7.0;7.0;7.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Male;Medium;None;Some;No;50.0;Full-time employed;12.774.338
5411;9H0E59;4.0;second;7.0;7.0;4.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Male;Medium;None;Some;No;51.0;Full-time employed;12.774.338
5412;9H0E59;5.0;first;1.0;1.0;1.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Male;Medium;None;Some;No;50.0;Full-time employed;12.774.338
5413;9H0E59;5.0;second;1.0;1.0;1.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Male;Medium;None;Some;No;51.0;Full-time employed;12.774.338
5414;9H0E59;6.0;first;5.0;5.0;5.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Male;Medium;None;Some;No;50.0;Full-time employed;12.774.338
5415;9H0E59;6.0;second;7.0;7.0;7.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Male;Medium;None;Some;No;51.0;Full-time employed;12.774.338
5416;9H0E59;7.0;first;4.0;4.0;4.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Male;Medium;None;Some;No;50.0;Full-time employed;12.774.338
5417;9H0E59;7.0;second;6.0;6.0;6.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Male;Medium;None;Some;No;51.0;Full-time employed;12.774.338
5418;9H0E59;8.0;first;7.0;7.0;7.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Male;Medium;None;Some;No;50.0;Full-time employed;12.774.338
5419;9H0E59;8.0;second;7.0;7.0;7.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Male;Medium;None;Some;No;51.0;Full-time employed;12.774.338
5420;9H0E59;9.0;first;4.0;4.0;4.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Male;Medium;None;Some;No;50.0;Full-time employed;12.774.338
5421;9H0E59;9.0;second;7.0;7.0;7.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Male;Medium;None;Some;No;51.0;Full-time employed;12.774.338
5422;9H0E59;10.0;first;4.0;4.0;4.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Male;Medium;None;Some;No;50.0;Full-time employed;12.774.338
5423;9H0E59;10.0;second;5.0;5.0;4.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Male;Medium;None;Some;No;51.0;Full-time employed;12.774.338
5424;9H0E59;11.0;first;1.0;1.0;1.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Male;Medium;None;Some;No;50.0;Full-time employed;12.774.338
5425;9H0E59;11.0;second;6.0;6.0;4.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Male;Medium;None;Some;No;51.0;Full-time employed;12.774.338
5426;9H0E59;12.0;first;4.0;4.0;4.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Male;Medium;None;Some;No;50.0;Full-time employed;12.774.338
5427;9H0E59;12.0;second;1.0;1.0;1.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Male;Medium;None;Some;No;51.0;Full-time employed;12.774.338
5428;9H0E59;13.0;first;1.0;1.0;1.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;Medium;None;Some;No;50.0;Full-time employed;12.774.338
5429;9H0E59;13.0;second;1.0;1.0;1.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;Medium;None;Some;No;51.0;Full-time employed;12.774.338
5430;9H0E59;14.0;first;2.0;2.0;2.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;Medium;None;Some;No;50.0;Full-time employed;12.774.338
5431;9H0E59;14.0;second;7.0;7.0;7.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;Medium;None;Some;No;51.0;Full-time employed;12.774.338
5432;9K1LJH;1.0;first;7.0;7.0;7.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Female;High;Christian;Few;No;66.0;Not in labor force;18.426.265
5433;9K1LJH;1.0;second;6.0;6.0;6.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Female;High;Christian;Some;No;67.0;Not in labor force;18.426.265
5434;9K1LJH;2.0;first;7.0;7.0;7.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Female;High;Christian;Few;No;66.0;Not in labor force;18.426.265
5435;9K1LJH;2.0;second;7.0;7.0;6.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Female;High;Christian;Some;No;67.0;Not in labor force;18.426.265
5436;9K1LJH;3.0;first;7.0;7.0;7.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Female;High;Christian;Few;No;66.0;Not in labor force;18.426.265
5437;9K1LJH;3.0;second;7.0;7.0;5.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Female;High;Christian;Some;No;67.0;Not in labor force;18.426.265
5438;9K1LJH;4.0;first;7.0;7.0;7.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Female;High;Christian;Few;No;66.0;Not in labor force;18.426.265
5439;9K1LJH;4.0;second;7.0;7.0;6.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Female;High;Christian;Some;No;67.0;Not in labor force;18.426.265
5440;9K1LJH;5.0;first;7.0;7.0;5.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Female;High;Christian;Few;No;66.0;Not in labor force;18.426.265
5441;9K1LJH;5.0;second;5.0;5.0;5.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Female;High;Christian;Some;No;67.0;Not in labor force;18.426.265
5442;9K1LJH;6.0;first;7.0;7.0;7.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Female;High;Christian;Few;No;66.0;Not in labor force;18.426.265
5443;9K1LJH;6.0;second;7.0;7.0;6.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Female;High;Christian;Some;No;67.0;Not in labor force;18.426.265
5444;9K1LJH;7.0;first;7.0;7.0;7.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Female;High;Christian;Few;No;66.0;Not in labor force;18.426.265
5445;9K1LJH;7.0;second;7.0;7.0;6.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Female;High;Christian;Some;No;67.0;Not in labor force;18.426.265
5446;9K1LJH;8.0;first;7.0;7.0;7.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Female;High;Christian;Few;No;66.0;Not in labor force;18.426.265
5447;9K1LJH;8.0;second;7.0;7.0;6.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Female;High;Christian;Some;No;67.0;Not in labor force;18.426.265
5448;9K1LJH;9.0;first;7.0;7.0;7.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Female;High;Christian;Few;No;66.0;Not in labor force;18.426.265
5449;9K1LJH;9.0;second;7.0;7.0;6.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Female;High;Christian;Some;No;67.0;Not in labor force;18.426.265
5450;9K1LJH;10.0;first;7.0;7.0;7.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Female;High;Christian;Few;No;66.0;Not in labor force;18.426.265
5451;9K1LJH;10.0;second;7.0;7.0;6.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Female;High;Christian;Some;No;67.0;Not in labor force;18.426.265
5452;9K1LJH;11.0;first;7.0;7.0;7.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Female;High;Christian;Few;No;66.0;Not in labor force;18.426.265
5453;9K1LJH;11.0;second;7.0;7.0;6.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Female;High;Christian;Some;No;67.0;Not in labor force;18.426.265
5454;9K1LJH;12.0;first;7.0;7.0;7.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Female;High;Christian;Few;No;66.0;Not in labor force;18.426.265
5455;9K1LJH;12.0;second;7.0;7.0;6.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Female;High;Christian;Some;No;67.0;Not in labor force;18.426.265
5456;9K1LJH;13.0;first;7.0;7.0;7.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;Christian;Few;No;66.0;Not in labor force;18.426.265
5457;9K1LJH;13.0;second;5.0;5.0;5.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;Christian;Some;No;67.0;Not in labor force;18.426.265
5458;9K1LJH;14.0;first;7.0;7.0;7.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;Christian;Few;No;66.0;Not in labor force;18.426.265
5459;9K1LJH;14.0;second;7.0;7.0;6.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;Christian;Some;No;67.0;Not in labor force;18.426.265
5460;9KH5V9;1.0;first;1.0;1.0;1.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Male;Low;None;None;No;56.0;Full-time employed;0.40983394
5461;9KH5V9;1.0;second;3.0;3.0;1.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Male;Low;None;None;No;57.0;Full-time employed;0.40983394
5462;9KH5V9;2.0;first;1.0;1.0;1.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Male;Low;None;None;No;56.0;Full-time employed;0.40983394
5463;9KH5V9;2.0;second;1.0;1.0;1.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Male;Low;None;None;No;57.0;Full-time employed;0.40983394
5464;9KH5V9;3.0;first;2.0;2.0;1.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Male;Low;None;None;No;56.0;Full-time employed;0.40983394
5465;9KH5V9;3.0;second;6.0;6.0;3.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Male;Low;None;None;No;57.0;Full-time employed;0.40983394
5466;9KH5V9;4.0;first;1.0;1.0;1.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Male;Low;None;None;No;56.0;Full-time employed;0.40983394
5467;9KH5V9;4.0;second;3.0;3.0;1.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Male;Low;None;None;No;57.0;Full-time employed;0.40983394
5468;9KH5V9;5.0;first;1.0;1.0;1.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Male;Low;None;None;No;56.0;Full-time employed;0.40983394
5469;9KH5V9;5.0;second;1.0;1.0;1.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Male;Low;None;None;No;57.0;Full-time employed;0.40983394
5470;9KH5V9;6.0;first;1.0;1.0;1.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Male;Low;None;None;No;56.0;Full-time employed;0.40983394
5471;9KH5V9;6.0;second;1.0;1.0;1.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Male;Low;None;None;No;57.0;Full-time employed;0.40983394
5472;9KH5V9;7.0;first;1.0;1.0;1.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Male;Low;None;None;No;56.0;Full-time employed;0.40983394
5473;9KH5V9;7.0;second;2.0;2.0;1.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Male;Low;None;None;No;57.0;Full-time employed;0.40983394
5474;9KH5V9;8.0;first;1.0;1.0;1.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Male;Low;None;None;No;56.0;Full-time employed;0.40983394
5475;9KH5V9;8.0;second;2.0;2.0;1.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Male;Low;None;None;No;57.0;Full-time employed;0.40983394
5476;9KH5V9;9.0;first;1.0;1.0;1.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Male;Low;None;None;No;56.0;Full-time employed;0.40983394
5477;9KH5V9;9.0;second;2.0;2.0;1.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Male;Low;None;None;No;57.0;Full-time employed;0.40983394
5478;9KH5V9;10.0;first;2.0;2.0;1.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Male;Low;None;None;No;56.0;Full-time employed;0.40983394
5479;9KH5V9;10.0;second;5.0;5.0;2.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Male;Low;None;None;No;57.0;Full-time employed;0.40983394
5480;9KH5V9;11.0;first;1.0;1.0;1.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Male;Low;None;None;No;56.0;Full-time employed;0.40983394
5481;9KH5V9;11.0;second;6.0;6.0;4.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Male;Low;None;None;No;57.0;Full-time employed;0.40983394
5482;9KH5V9;12.0;first;2.0;2.0;1.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Male;Low;None;None;No;56.0;Full-time employed;0.40983394
5483;9KH5V9;12.0;second;3.0;2.0;1.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Male;Low;None;None;No;57.0;Full-time employed;0.40983394
5484;9KH5V9;13.0;first;1.0;1.0;1.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;Low;None;None;No;56.0;Full-time employed;0.40983394
