Year,Country / territory of asylum/residence,Origin,RSD procedure type / level,Tota pending start-year,of which UNHCR-assisted(start-year),Applied during year,decisions_recognized,decisions_other,Rejected,Otherwise closed,Total decisions,Total pending end-year,of which UNHCR-assisted(end-year)
2001,Poland,Bangladesh,G / AR,0.0,0,8,0,0,8,0,8,0,0
2001,Poland,Bangladesh,G / FI,0.0,0,12,0,0,8,10,18,0,0
2001,Norway,Bangladesh,G / FI,0.0,0,22,0,11,12,3,26,0,0
2001,Netherlands,Bangladesh,G / JR,12.0,0,0,0,0,0,0,,19,0
2001,Netherlands,Bangladesh,G / AR,38.0,0,0,0,0,0,21,21,33,0
2001,Netherlands,Bangladesh,G / FI,28.0,0,53,0,2,39,29,70,21,0
2001,Italy,Bangladesh,G / FA,0.0,0,174,11,0,50,0,61,0,0
2001,Ireland,Bangladesh,G / FI,0.0,0,0,1,0,3,1,5,0,0
2001,Hungary,Bangladesh,G / FI,184.0,0,1514,0,0,695,690,1385,313,0
2001,Croatia,Bangladesh,U / FI,0.0,0,2,0,0,0,2,2,0,0
2001,Croatia,Bangladesh,G / FI,0.0,0,2,0,0,0,2,2,0,0
2001,Greece,Bangladesh,G / FI,15.0,0,33,5,1,17,13,36,12,0
2001,United Kingdom,Bangladesh,G / FI,0.0,0,500,10,40,645,260,955,0,0
2001,France,Bangladesh,G / RA,0.0,0,207,126,0,0,0,126,0,0
2001,France,Bangladesh,G / AR,0.0,0,825,130,0,608,0,738,0,0
2001,France,Bangladesh,G / FI,0.0,0,825,22,0,1134,0,1156,0,0
2001,Finland,Bangladesh,G / FI,0.0,0,60,0,14,45,5,64,0,0
2001,Spain,Bangladesh,G / FI,0.0,0,25,0,1,3,24,28,0,0
2001,Denmark,Bangladesh,G / AR,4.0,0,0,0,0,7,0,7,7,0
2001,Denmark,Bangladesh,G / FI,19.0,0,9,0,0,15,0,15,14,0
2001,Germany,Bangladesh,G / RA,44.0,0,75,1,1,4,87,93,29,0
2001,Germany,Bangladesh,G / NA,81.0,0,158,3,0,139,4,146,97,0
2001,Cyprus,Bangladesh,U / FI,0.0,0,4,0,0,0,0,,4,4
2001,Switzerland,Bangladesh,G / CA,0.0,0,0,0,30,0,0,30,0,0
2001,Switzerland,Bangladesh,G / FI,189.0,0,268,0,4,100,63,167,297,0
2001,Bosnia and Herzegovina,Bangladesh,U / FI,1.0,1,11,0,0,1,11,12,0,0
2001,Bulgaria,Bangladesh,G / FI,0.0,0,10,1,0,9,0,10,0,0
2001,Belgium,Bangladesh,G / AR,0.0,0,2,0,0,6,1,7,0,0
2001,Belgium,Bangladesh,G / FI,0.0,0,72,0,0,10,0,10,0,0
2001,Austria,Bangladesh,G / FA,0.0,0,949,0,0,63,0,63,0,0
2001,Albania,Bangladesh,G / FI,0.0,0,3,3,0,0,0,3,0,0
2001,Sweden,Bulgaria,G / AR,0.0,0,0,0,1,42,4,47,0,0
2001,Sweden,Bulgaria,G / FI,0.0,0,461,0,0,265,101,366,0,0
2001,Slovakia,Bulgaria,G / FI,0.0,0,10,0,0,10,0,10,0,0
2001,Poland,Bulgaria,G / AR,0.0,0,150,0,0,199,4,203,0,0
2001,Poland,Bulgaria,G / FI,0.0,0,178,0,0,187,11,198,0,0
2001,Norway,Bulgaria,G / FI,0.0,0,950,0,1,537,251,789,0,0
2001,Netherlands,Bulgaria,G / JR,3.0,0,0,0,0,0,0,,5,0
2001,Netherlands,Bulgaria,G / AR,13.0,0,0,0,0,0,6,6,10,0
2001,Netherlands,Bulgaria,G / FI,6.0,0,27,0,0,17,8,25,8,0
2001,Italy,Bulgaria,G / FA,0.0,0,11,0,0,0,0,,0,0
2001,Ireland,Bulgaria,G / AR,0.0,0,0,13,0,0,0,13,0,0
2001,Ireland,Bulgaria,G / FI,0.0,0,93,1,7,76,68,152,0,0
2001,Hungary,Bulgaria,G / FI,1.0,0,2,0,0,2,1,3,0,0
2001,France,Bulgaria,G / RA,0.0,0,0,5,0,0,0,5,0,0
2001,France,Bulgaria,G / FI,0.0,0,45,1,0,55,0,56,0,0
2001,Finland,Bulgaria,G / FI,0.0,0,0,0,4,0,3,7,0,0
2001,Spain,Bulgaria,G / FI,0.0,0,8,0,0,0,9,9,0,0
2001,Denmark,Bulgaria,G / FI,0.0,0,19,0,0,17,0,17,0,0
2001,Germany,Bulgaria,G / RA,5.0,0,30,0,0,1,31,32,6,0
2001,Germany,Bulgaria,G / NA,7.0,0,66,0,0,43,62,105,19,0
2001,Cyprus,Bulgaria,U / FI,2.0,2,5,0,0,5,0,5,2,2
2001,Switzerland,Bulgaria,G / FI,27.0,0,229,0,0,76,95,171,89,0
2001,Belarus,Bulgaria,G / FI,0.0,0,3,0,0,3,0,3,0,0
2001,Belgium,Bulgaria,G / AR,0.0,0,7,0,0,10,4,14,0,0
2001,Belgium,Bulgaria,G / FI,0.0,0,508,0,0,20,0,20,0,0
2001,Austria,Bulgaria,G / FA,0.0,0,4,0,0,3,0,3,0,0
2001,Sweden,Bahrain,G / AR,0.0,0,0,0,0,0,1,1,0,0
2001,Sweden,Bahrain,G / FI,0.0,0,0,0,0,2,1,3,0,0
2001,Netherlands,Bahrain,G / JR,1.0,0,0,0,0,0,0,,1,0
2001,Netherlands,Bahrain,G / AR,2.0,0,0,0,0,0,3,3,0,0
2001,Denmark,Bahrain,G / FI,0.0,0,0,1,0,0,0,1,0,0
2001,Switzerland,Bahrain,G / FI,0.0,0,1,0,0,0,1,1,0,0
2001,Bulgaria,Bahrain,G / FI,1.0,0,0,0,0,0,0,,1,0
2001,Netherlands,Bahamas,G / FI,1.0,0,0,0,0,0,1,1,0,0
2001,Sweden,Bosnia and Herzegovina,G / AR,0.0,0,0,0,233,1054,115,1402,0,0
2001,Sweden,Bosnia and Herzegovina,G / FI,0.0,0,2775,4,247,3843,286,4380,0,0
2001,Slovenia,Bosnia and Herzegovina,G / FI,40.0,40,22,0,3,6,43,52,10,10
2001,Poland,Bosnia and Herzegovina,G / FI,0.0,0,1,1,0,0,0,1,0,0
2001,Norway,Bosnia and Herzegovina,G / FI,0.0,0,907,5,41,397,46,489,0,0
2001,Netherlands,Bosnia and Herzegovina,G / JR,382.0,0,0,0,0,0,0,,639,0
2001,Netherlands,Bosnia and Herzegovina,G / AR,1088.0,0,0,8,127,21,1073,1229,565,0
2001,Netherlands,Bosnia and Herzegovina,G / FI,622.0,0,1026,0,74,651,714,1439,246,0
2001,Luxembourg,Bosnia and Herzegovina,G / FI,0.0,0,87,0,0,0,0,,0,0
2001,Liechtenstein,Bosnia and Herzegovina,G / FI,0.0,0,11,0,0,6,1,7,9,0
2001,Italy,Bosnia and Herzegovina,G / FA,0.0,0,53,15,15,15,0,45,0,0
2001,Ireland,Bosnia and Herzegovina,G / FI,0.0,0,8,2,0,6,2,10,0,0
2001,Hungary,Bosnia and Herzegovina,G / FI,11.0,0,7,0,0,8,8,16,2,0
2001,Greece,Bosnia and Herzegovina,G / FI,0.0,0,2,0,0,0,0,,2,0
2001,France,Bosnia and Herzegovina,G / RA,0.0,0,0,34,0,0,0,34,0,0
2001,France,Bosnia and Herzegovina,G / AR,0.0,0,105,0,0,0,0,,0,0
2001,France,Bosnia and Herzegovina,G / FI,0.0,0,487,166,0,181,0,347,0,0
2001,Finland,Bosnia and Herzegovina,G / FI,0.0,0,44,0,17,8,5,30,0,0
2001,Spain,Bosnia and Herzegovina,G / FI,0.0,0,15,0,0,0,4,4,0,0
2001,Denmark,Bosnia and Herzegovina,G / AR,75.0,0,0,0,56,312,0,368,426,0
2001,Denmark,Bosnia and Herzegovina,G / FI,499.0,0,1002,1,9,942,0,952,529,0
2001,Germany,Bosnia and Herzegovina,G / RA,145.0,0,751,1,3,41,676,721,203,0
2001,Germany,Bosnia and Herzegovina,G / NA,581.0,0,2259,10,21,1615,447,2093,797,0
2001,Cyprus,Bosnia and Herzegovina,U / FI,6.0,6,22,0,0,0,0,,28,28
2001,Switzerland,Bosnia and Herzegovina,G / CA,0.0,0,0,0,549,0,0,549,0,0
2001,Switzerland,Bosnia and Herzegovina,G / FI,725.0,0,1230,168,788,977,273,2206,600,0
2001,Belgium,Bosnia and Herzegovina,G / AR,0.0,0,14,0,0,7,0,7,0,0
2001,Belgium,Bosnia and Herzegovina,G / FI,0.0,0,565,30,0,32,0,62,0,0
2001,Austria,Bosnia and Herzegovina,G / FA,0.0,0,162,4,0,52,0,56,0,0
2001,Sweden,Belarus,G / AR,0.0,0,0,2,5,66,6,79,0,0
2001,Sweden,Belarus,G / FI,0.0,0,327,15,0,186,39,240,0,0
2001,Slovenia,Belarus,G / FI,2.0,2,4,0,4,0,0,4,2,2
2001,Slovakia,Belarus,G / FI,2.0,0,5,0,0,0,5,5,2,0
2001,Portugal,Belarus,G / FI,0.0,0,1,0,0,0,0,,0,0
2001,Poland,Belarus,G / AR,0.0,0,47,3,0,38,1,42,0,0
2001,Poland,Belarus,G / FI,0.0,0,74,22,0,69,16,107,0,0
2001,Norway,Belarus,G / FI,0.0,0,330,0,28,129,45,202,0,0
2001,Netherlands,Belarus,G / JR,0.0,0,0,0,0,0,0,,24,0
2001,Netherlands,Belarus,G / AR,48.0,0,0,4,2,0,24,30,41,0
2001,Netherlands,Belarus,G / FI,39.0,0,115,0,4,44,30,78,74,0
2001,Latvia,Belarus,G / FI,0.0,0,1,0,0,1,0,1,0,0
2001,Lithuania,Belarus,G / FI,0.0,0,3,0,0,3,0,3,0,0
2001,Italy,Belarus,G / FA,0.0,0,19,0,0,0,0,,0,0
2001,Iceland,Belarus,G / FI,0.0,0,1,0,0,0,1,1,0,0
2001,Ireland,Belarus,G / AR,0.0,0,0,4,0,0,0,4,0,0
2001,Ireland,Belarus,G / FI,0.0,0,84,1,0,23,74,98,0,0
2001,Greece,Belarus,G / FI,0.0,0,6,0,0,2,1,3,3,0
2001,France,Belarus,G / RA,0.0,0,0,9,0,0,0,9,0,0
2001,France,Belarus,G / FI,0.0,0,185,5,0,104,0,109,0,0
2001,Finland,Belarus,G / FI,0.0,0,55,0,7,20,21,48,0,0
2001,Spain,Belarus,G / FI,0.0,0,22,0,0,0,12,12,0,0
2001,Denmark,Belarus,G / AR,15.0,0,0,5,1,18,0,24,2,0
2001,Denmark,Belarus,G / FI,50.0,0,25,2,0,39,0,41,4,0
2001,Germany,Belarus,G / RA,5.0,0,51,0,0,5,47,52,10,0
2001,Germany,Belarus,G / NA,161.0,0,595,19,3,372,90,484,274,0
2001,Switzerland,Belarus,G / FI,45.0,0,134,0,0,16,84,100,77,0
2001,Bulgaria,Belarus,G / FI,1.0,0,0,0,0,1,0,1,0,0
2001,Belgium,Belarus,G / AR,0.0,0,20,1,0,24,4,29,0,0
2001,Belgium,Belarus,G / FI,0.0,0,319,7,0,32,0,39,0,0
2001,Austria,Belarus,G / FA,0.0,0,50,2,0,5,0,7,0,0
2001,Ireland,Belize,G / FI,0.0,0,1,0,0,0,0,,0,0
2001,Sweden,Bolivia (Plurinational State of),G / AR,0.0,0,0,0,6,7,5,18,0,0
2001,Sweden,Bolivia (Plurinational State of),G / FI,0.0,0,51,0,0,27,9,36,0,0
2001,Finland,Bolivia (Plurinational State of),G / FI,0.0,0,7,0,0,0,6,6,0,0
2001,Spain,Bolivia (Plurinational State of),G / FI,0.0,0,4,0,0,0,4,4,0,0
2001,Germany,Bolivia (Plurinational State of),G / NA,0.0,0,3,0,0,2,0,2,1,0
2001,Switzerland,Bolivia (Plurinational State of),G / FI,7.0,0,5,0,0,0,2,2,10,0
2001,Belgium,Bolivia (Plurinational State of),G / FI,0.0,0,2,0,0,0,0,,0,0
2001,Austria,Bolivia (Plurinational State of),G / FA,0.0,0,1,0,0,0,0,,0,0
2001,Sweden,Brazil,G / AR,0.0,0,0,0,0,4,0,4,0,0
2001,Sweden,Brazil,G / FI,0.0,0,10,0,0,4,0,4,0,0
2001,Norway,Brazil,G / FI,0.0,0,3,0,0,0,0,,0,0
2001,Netherlands,Brazil,G / FI,0.0,0,2,0,0,0,2,2,0,0
2001,Netherlands,Brazil,G / AR,4.0,0,0,0,2,0,0,2,2,0
2001,Italy,Brazil,G / FA,0.0,0,3,0,0,0,0,,0,0
2001,Ireland,Brazil,G / FI,0.0,0,4,0,0,1,2,3,0,0
2001,Spain,Brazil,G / FI,0.0,0,2,0,0,0,2,2,0,0
2001,Denmark,Brazil,G / FI,2.0,0,2,0,0,0,0,,0,0
2001,Germany,Brazil,G / NA,0.0,0,3,0,0,1,1,2,1,0
2001,Switzerland,Brazil,G / FI,0.0,0,3,1,0,0,0,1,2,0
2001,Belgium,Brazil,G / FI,0.0,0,2,0,0,0,0,,0,0
2001,Austria,Brazil,G / FA,0.0,0,1,0,0,0,0,,0,0
2001,Netherlands,Barbados,G / AR,1.0,0,0,0,0,0,0,,1,0
2001,Sweden,Bhutan,G / AR,0.0,0,0,1,0,0,0,1,0,0
2001,Sweden,Bhutan,G / FI,0.0,0,3,0,0,0,0,,0,0
2001,Slovakia,Bhutan,G / FI,0.0,0,4,0,0,0,4,4,0,0
2001,Norway,Bhutan,G / FI,0.0,0,2,0,2,0,0,2,0,0
2001,Netherlands,Bhutan,G / JR,3.0,0,0,0,0,0,0,,2,0
2001,Netherlands,Bhutan,G / AR,3.0,0,0,0,0,0,0,,4,0
2001,Ireland,Bhutan,G / FI,0.0,0,3,0,0,0,0,,0,0
2001,Hungary,Bhutan,G / FI,0.0,0,2,0,0,1,0,1,1,0
2001,Denmark,Bhutan,G / AR,0.0,0,0,0,0,0,0,,5,0
2001,Denmark,Bhutan,G / FI,5.0,0,0,0,0,5,0,5,0,0
2001,Germany,Bhutan,G / RA,1.0,0,3,0,0,0,4,4,0,0
2001,Germany,Bhutan,G / NA,20.0,0,21,1,0,18,0,19,28,0
2001,Switzerland,Bhutan,G / FI,3.0,0,6,0,0,0,1,1,6,0
2001,Belgium,Bhutan,G / FI,0.0,0,11,1,0,26,0,27,0,0
2001,Belgium,Bhutan,G / AR,0.0,0,17,1,0,53,0,54,0,0
2001,Austria,Bhutan,G / FA,0.0,0,1,0,0,0,0,,0,0
2001,Romania,Central African Rep.,G / FI,0.0,0,1,0,0,1,0,1,0,0
2001,Netherlands,Central African Rep.,G / JR,1.0,0,0,0,0,0,0,,1,0
2001,Netherlands,Central African Rep.,G / AR,3.0,0,0,0,0,0,3,3,4,0
2001,Netherlands,Central African Rep.,G / FI,5.0,0,2,0,1,0,4,5,2,0
2001,Italy,Central African Rep.,G / FA,0.0,0,2,0,0,0,0,,0,0
2001,Ireland,Central African Rep.,G / AR,0.0,0,0,7,0,0,0,7,0,0
2001,France,Central African Rep.,G / RA,0.0,0,0,15,0,0,0,15,0,0
2001,France,Central African Rep.,G / AR,0.0,0,104,0,0,0,0,,0,0
2001,France,Central African Rep.,G / FI,0.0,0,401,28,0,177,0,205,0,0
2001,Finland,Central African Rep.,G / FI,0.0,0,1,0,0,0,0,,0,0
2001,Spain,Central African Rep.,G / FI,0.0,0,0,0,0,1,1,2,0,0
2001,Germany,Central African Rep.,G / NA,1.0,0,4,1,2,0,0,3,4,0
2001,Germany,Central African Rep.,G / RA,8.0,0,2,0,0,0,1,1,9,0
2001,Switzerland,Central African Rep.,G / FI,1.0,0,4,0,0,1,0,1,4,0
2001,Belgium,Central African Rep.,G / FI,0.0,0,15,0,0,2,0,2,0,0
2001,Sweden,Canada,G / AR,0.0,0,0,0,0,1,0,1,0,0
2001,Sweden,Canada,G / FI,0.0,0,3,0,1,3,0,4,0,0
2001,Norway,Canada,G / FI,0.0,0,1,0,0,0,0,,0,0
2001,Netherlands,Canada,G / FI,0.0,0,2,0,0,0,2,2,0,0
2001,Germany,Switzerland,G / RA,0.0,0,1,0,0,0,1,1,0,0
2001,Austria,Switzerland,G / FA,0.0,0,0,0,0,1,0,1,0,0
2001,Sweden,Chile,G / AR,0.0,0,0,0,11,26,5,42,0,0
2001,Sweden,Chile,G / FI,0.0,0,38,0,3,35,0,38,0,0
2001,Norway,Chile,G / FI,0.0,0,7,0,0,7,1,8,0,0
2001,Netherlands,Chile,G / JR,1.0,0,0,0,0,0,0,,2,0
2001,Netherlands,Chile,G / FI,0.0,0,2,0,0,2,0,2,0,0
2001,Netherlands,Chile,G / AR,2.0,0,0,0,0,0,2,2,0,0
2001,France,Chile,G / FI,0.0,0,7,0,0,0,0,,0,0
2001,Spain,Chile,G / FI,0.0,0,1,0,0,0,0,,0,0
2001,Germany,Chile,G / NA,1.0,0,2,0,0,0,1,1,2,0
2001,Switzerland,Chile,G / FI,0.0,0,6,0,0,0,5,5,1,0
2001,Belgium,Chile,G / AR,0.0,0,2,0,0,0,0,,0,0
2001,Belgium,Chile,G / FI,0.0,0,1,0,0,3,0,3,0,0
2001,Turkey,China,U / FI,10.0,10,47,2,0,4,15,21,36,36
2001,Sweden,China,G / AR,0.0,0,0,4,3,18,0,25,0,0
2001,Sweden,China,G / FI,0.0,0,65,2,0,38,11,51,0,0
2001,Slovenia,China,G / FI,40.0,40,1,0,0,0,41,41,0,0
2001,Slovakia,China,G / FI,0.0,0,33,0,0,0,27,27,6,0
2001,Romania,China,G / FI,0.0,0,46,0,0,36,3,39,0,0
2001,Poland,China,G / AR,0.0,0,6,0,0,4,0,4,0,0
2001,Poland,China,G / FI,0.0,0,28,0,0,15,5,20,0,0
2001,Norway,China,G / FI,0.0,0,19,4,6,11,2,23,0,0
2001,Netherlands,China,G / JR,116.0,0,0,0,0,0,0,,427,0
2001,Netherlands,China,G / AR,660.0,0,0,0,37,0,310,347,696,0
2001,Netherlands,China,G / FI,1176.0,0,706,1,59,524,388,972,948,0
2001,Kazakhstan,China,U / FI,5.0,5,11,11,0,3,0,14,2,0
2001,Italy,China,G / FA,0.0,0,8,0,0,0,0,,0,0
2001,Ireland,China,G / FI,0.0,0,25,2,0,3,3,8,0,0
2001,Hungary,China,G / FI,19.0,0,124,0,0,45,89,134,9,0
2001,Croatia,China,U / FI,0.0,0,4,0,0,0,2,2,2,2
2001,Croatia,China,G / FI,0.0,0,2,0,0,0,0,,2,0
2001,Greece,China,G / FI,2.0,0,2,0,0,0,0,,4,0
2001,United Kingdom,China,G / FI,0.0,0,2390,15,160,2890,1220,4285,0,0
2001,France,China,G / RA,0.0,0,0,10,0,0,0,10,0,0
2001,France,China,G / FI,0.0,0,2948,21,0,3281,0,3302,0,0
2001,France,China,G / AR,0.0,0,3120,11,0,3906,0,3917,0,0
2001,Finland,China,G / FI,0.0,0,6,0,1,6,4,11,0,0
2001,Spain,China,G / FI,0.0,0,11,1,1,3,8,13,0,0
2001,Denmark,China,G / AR,7.0,0,0,4,2,20,0,26,15,0
2001,Denmark,China,G / FI,62.0,0,42,0,0,42,0,42,44,0
2001,Germany,China,G / RA,17.0,0,94,1,1,7,78,87,32,0
2001,Germany,China,G / NA,453.0,0,1532,91,5,1192,34,1322,675,0
2001,Switzerland,China,G / FI,61.0,0,161,20,0,21,17,58,163,0
2001,Belarus,China,G / FI,3.0,0,0,0,0,3,0,3,0,0
2001,Bosnia and Herzegovina,China,U / FI,0.0,0,30,0,0,0,30,30,0,0
2001,Belgium,China,G / AR,0.0,0,1,0,0,2,2,4,0,0
2001,Belgium,China,G / FI,0.0,0,84,0,0,3,0,3,0,0
2001,Azerbaijan,China,U / FI,0.0,0,1,0,0,0,0,,1,0
2001,Austria,China,G / FA,0.0,0,154,1,0,42,0,43,0,0
2001,Sweden,Côte d'Ivoire,G / AR,0.0,0,0,0,1,0,0,1,0,0
2001,Sweden,Côte d'Ivoire,G / FI,0.0,0,14,0,0,1,0,1,0,0
2001,Slovenia,Côte d'Ivoire,G / FI,2.0,2,0,0,0,0,2,2,0,0
2001,Slovakia,Côte d'Ivoire,G / FI,0.0,0,1,0,0,0,2,2,0,0
2001,Poland,Côte d'Ivoire,G / FI,0.0,0,3,0,0,0,0,,0,0
2001,Netherlands,Côte d'Ivoire,G / JR,4.0,0,0,0,0,0,0,,41,0
2001,Netherlands,Côte d'Ivoire,G / AR,28.0,0,0,0,3,0,21,24,27,0
2001,Netherlands,Côte d'Ivoire,G / FI,53.0,0,122,0,6,65,28,99,76,0
2001,Italy,Côte d'Ivoire,G / FA,0.0,0,14,0,0,0,0,,0,0
2001,Ireland,Côte d'Ivoire,G / AR,0.0,0,0,2,0,0,0,2,0,0
2001,Ireland,Côte d'Ivoire,G / FI,0.0,0,47,2,0,26,31,59,0,0
2001,Hungary,Côte d'Ivoire,G / FI,1.0,0,4,0,0,4,1,5,0,0
2001,United Kingdom,Côte d'Ivoire,G / FI,0.0,0,280,15,20,365,80,480,0,0
2001,France,Côte d'Ivoire,G / RA,0.0,0,0,2,0,0,0,2,0,0
2001,France,Côte d'Ivoire,G / AR,0.0,0,176,0,0,0,0,,0,0
2001,France,Côte d'Ivoire,G / FI,0.0,0,727,12,0,352,0,364,0,0
2001,Spain,Côte d'Ivoire,G / FI,0.0,0,11,0,0,10,11,21,0,0
2001,Denmark,Côte d'Ivoire,G / FI,1.0,0,4,0,0,2,0,2,1,0
2001,Germany,Côte d'Ivoire,G / RA,1.0,0,27,0,0,0,21,21,7,0
2001,Germany,Côte d'Ivoire,G / NA,91.0,0,159,0,3,189,3,195,56,0
2001,Switzerland,Côte d'Ivoire,G / FI,40.0,0,130,2,0,45,63,110,63,0
2001,Bulgaria,Côte d'Ivoire,G / FI,2.0,0,0,0,0,2,0,2,0,0
2001,Belgium,Côte d'Ivoire,G / AR,0.0,0,4,0,0,3,0,3,0,0
2001,Belgium,Côte d'Ivoire,G / FI,0.0,0,62,1,0,10,0,11,0,0
2001,Austria,Côte d'Ivoire,G / FA,0.0,0,5,0,0,7,0,7,0,0
2001,Ukraine,Cameroon,G / FI,0.0,0,2,0,0,0,0,,2,0
2001,Turkey,Cameroon,U / FI,0.0,0,1,0,0,0,1,1,0,0
2001,Sweden,Cameroon,G / AR,0.0,0,0,0,0,3,0,3,0,0
2001,Sweden,Cameroon,G / FI,0.0,0,9,0,0,4,0,4,0,0
2001,Slovenia,Cameroon,G / FI,4.0,4,0,0,1,0,3,4,0,0
2001,Slovakia,Cameroon,G / FI,0.0,0,6,0,0,0,3,3,3,0
2001,Romania,Cameroon,G / FI,0.0,0,5,1,0,4,0,5,0,0
2001,Portugal,Cameroon,G / FI,0.0,0,2,0,0,1,2,3,0,0
2001,Poland,Cameroon,G / AR,0.0,0,2,0,0,0,0,,0,0
2001,Poland,Cameroon,G / FI,0.0,0,2,1,0,1,4,6,0,0
2001,Norway,Cameroon,G / FI,0.0,0,18,0,9,7,1,17,0,0
2001,Netherlands,Cameroon,G / JR,13.0,0,0,0,0,0,0,,80,0
2001,Netherlands,Cameroon,G / AR,107.0,0,0,0,4,0,57,61,139,0
2001,Netherlands,Cameroon,G / FI,109.0,0,332,0,9,181,88,278,172,0
2001,Italy,Cameroon,G / FA,0.0,0,29,22,1,6,0,29,0,0
2001,Ireland,Cameroon,G / AR,0.0,0,0,7,0,0,0,7,0,0
2001,Ireland,Cameroon,G / FI,0.0,0,144,10,0,23,55,88,0,0
2001,Hungary,Cameroon,G / FI,20.0,0,19,3,5,7,15,30,9,0
2001,Croatia,Cameroon,G / FI,1.0,1,0,0,0,1,0,1,0,0
2001,Greece,Cameroon,G / FI,0.0,0,0,1,0,0,0,1,0,0
2001,France,Cameroon,G / RA,0.0,0,0,5,0,0,0,5,0,0
2001,France,Cameroon,G / FI,0.0,0,416,15,0,99,0,114,0,0
2001,Finland,Cameroon,G / FI,0.0,0,3,0,0,0,0,,0,0
2001,Spain,Cameroon,G / FI,0.0,0,10,0,0,2,9,11,0,0
2001,Denmark,Cameroon,G / AR,3.0,0,0,1,0,7,0,8,4,0
2001,Denmark,Cameroon,G / FI,18.0,0,19,1,0,14,0,15,16,0
2001,Germany,Cameroon,G / RA,9.0,0,60,0,1,4,44,49,20,0
2001,Germany,Cameroon,G / NA,225.0,0,923,27,9,600,17,653,515,0
2001,Cyprus,Cameroon,U / FI,0.0,0,8,0,0,0,0,,8,8
2001,Switzerland,Cameroon,G / FI,32.0,0,231,0,0,74,47,121,145,0
2001,Belarus,Cameroon,G / FI,12.0,0,4,1,0,3,3,7,9,0
2001,Bulgaria,Cameroon,G / FI,4.0,0,0,0,1,1,0,2,2,0
2001,Belgium,Cameroon,G / AR,0.0,0,67,7,0,88,11,106,0,0
2001,Belgium,Cameroon,G / FI,0.0,0,324,7,0,69,0,76,0,0
2001,Austria,Cameroon,G / FA,0.0,0,53,7,0,10,0,17,0,0
2001,Ukraine,Dem. Rep. of the Congo,G / FI,0.0,0,3,0,0,0,0,,3,0
2001,Turkey,Dem. Rep. of the Congo,U / FI,2.0,2,4,2,0,0,0,2,4,4
2001,Sweden,Dem. Rep. of the Congo,G / AR,0.0,0,0,0,1,28,0,29,0,0
2001,Sweden,Dem. Rep. of the Congo,G / FI,0.0,0,45,1,21,44,1,67,0,0
2001,Slovenia,Dem. Rep. of the Congo,G / FI,1.0,1,2,0,0,0,3,3,0,0
2001,Slovakia,Dem. Rep. of the Congo,G / FI,0.0,0,1,0,0,0,0,,1,0
2001,Romania,Dem. Rep. of the Congo,G / FI,0.0,0,4,1,0,2,0,3,0,0
2001,Portugal,Dem. Rep. of the Congo,G / FI,0.0,0,10,0,2,0,10,12,0,0
2001,Poland,Dem. Rep. of the Congo,G / AR,0.0,0,4,0,0,0,1,1,0,0
2001,Poland,Dem. Rep. of the Congo,G / FI,0.0,0,4,0,0,5,0,5,0,0
2001,Norway,Dem. Rep. of the Congo,G / FI,0.0,0,3,0,8,33,0,41,0,0
2001,Netherlands,Dem. Rep. of the Congo,G / JR,182.0,0,0,0,0,0,0,,290,0
2001,Netherlands,Dem. Rep. of the Congo,G / AR,545.0,0,0,12,28,0,292,332,471,0
2001,Netherlands,Dem. Rep. of the Congo,G / FI,342.0,0,500,0,61,273,181,515,358,0
2001,Malta,Dem. Rep. of the Congo,G / FI,0.0,0,1,0,0,0,0,,1,0
2001,Luxembourg,Dem. Rep. of the Congo,G / FI,0.0,0,18,0,0,0,0,,0,0
2001,Italy,Dem. Rep. of the Congo,G / FA,0.0,0,93,85,1,26,0,112,0,0
2001,Iceland,Dem. Rep. of the Congo,G / AR,0.0,0,0,0,0,0,1,1,0,0
2001,Iceland,Dem. Rep. of the Congo,G / FI,0.0,0,1,0,0,1,0,1,0,0
2001,Ireland,Dem. Rep. of the Congo,G / AR,0.0,0,0,46,0,0,0,46,0,0
2001,Ireland,Dem. Rep. of the Congo,G / FI,0.0,0,281,50,4,113,164,331,0,0
2001,Hungary,Dem. Rep. of the Congo,G / FI,6.0,0,15,1,3,10,6,20,1,0
2001,Greece,Dem. Rep. of the Congo,G / FI,8.0,0,32,1,1,4,2,8,32,0
2001,United Kingdom,Dem. Rep. of the Congo,G / FI,0.0,0,1395,310,330,1530,260,2430,0,0
2001,France,Dem. Rep. of the Congo,G / RA,0.0,0,48,135,0,0,0,135,0,0
2001,France,Dem. Rep. of the Congo,G / AR,0.0,0,1997,147,0,1003,0,1150,0,0
2001,France,Dem. Rep. of the Congo,G / FI,0.0,0,3781,602,0,2664,0,3266,0,0
2001,Finland,Dem. Rep. of the Congo,G / FI,0.0,0,23,0,7,16,1,24,0,0
2001,Spain,Dem. Rep. of the Congo,G / FI,0.0,0,118,25,1,57,39,122,0,0
2001,Denmark,Dem. Rep. of the Congo,G / AR,0.0,0,0,0,1,2,0,3,5,0
2001,Denmark,Dem. Rep. of the Congo,G / FI,32.0,0,32,4,4,8,0,16,39,0
2001,Germany,Dem. Rep. of the Congo,G / RA,168.0,0,315,8,17,15,222,262,218,0
2001,Germany,Dem. Rep. of the Congo,G / NA,321.0,0,859,78,45,336,38,497,746,0
2001,Cyprus,Dem. Rep. of the Congo,U / FI,0.0,0,2,0,0,0,0,,2,2
